im_idx,image_id,category,stimulus,p_typicality,is_attn_check,presentation,block,trial,ISI,trigger_id
133,100,kitchens,img_z5osu.png,5,0,1,5,818,0.9,25
134,117,living_rooms,img_amsgw.png,9,0,1,5,819,1,39
135,54,kitchens,img_1r2ri.png,3,0,1,5,820,0.9,23
136,79,kitchens,img_lpj57.png,6,0,1,5,821,0.9,26
137,41,bedrooms,img_rvssl.png,6,0,1,5,822,1,16
138,43,bedrooms,img_twj5p.png,4,0,1,5,823,0.9,14
139,90,kitchens,img_sfq2m.png,9,0,1,5,824,1,29
140,6,bedrooms,img_3h4c9.png,9,0,1,5,825,0.9,19
141,4,bedrooms,img_2dnfy.png,3,0,1,5,826,1.1,13
142,87,kitchens,img_qmand.png,10,0,1,5,827,1.1,30
143,136,living_rooms,img_q9lab.png,3,0,1,5,828,1.1,33
144,104,living_rooms,img_2qhro.png,8,0,1,5,829,1.1,38
145,62,kitchens,img_7pgd2.png,8,0,1,5,830,1,28
146,127,living_rooms,img_i6wsx.png,7,0,1,5,831,0.9,37
147,19,bedrooms,img_d9ogj.png,6,0,1,5,832,1.1,16
148,128,living_rooms,img_iudc4.png,6,0,1,5,833,0.9,36
149,73,kitchens,img_esb4r.png,3,0,1,5,834,0.9,23
150,9,bedrooms,img_5yhyk.png,2,0,1,5,835,1.1,12
1,108,living_rooms,img_53nbn.png,6,0,1,6,836,1.1,36
2,17,bedrooms,img_c4uwt.png,2,0,1,6,837,0.9,12
3,84,kitchens,img_p659z.png,9,0,1,6,838,1.1,29
151,151,Attention,img_nr8nj.png,0,1,1,6,839,1,50
4,4,bedrooms,img_2dnfy.png,3,0,1,6,840,0.9,13
5,12,bedrooms,img_a9acb.png,7,0,1,6,841,1,17
6,71,kitchens,img_eppte.png,7,0,1,6,842,1,27
7,131,living_rooms,img_nb8p4.png,1,0,1,6,843,1,31
8,78,kitchens,img_j5rpx.png,5,0,1,6,844,1,25
9,52,kitchens,img_05flq.png,1,0,1,6,845,1.1,21
10,1,bedrooms,img_088sa.png,4,0,1,6,846,0.9,14
11,76,kitchens,img_g7870.png,4,0,1,6,847,0.9,24
12,29,bedrooms,img_kljj4.png,4,0,1,6,848,1,14
151,151,Attention,img_nr8nj.png,0,1,2,6,849,1.1,50
13,51,kitchens,img_01w8b.png,8,0,1,6,850,1.1,28
14,117,living_rooms,img_amsgw.png,9,0,1,6,851,0.9,39
15,47,bedrooms,img_x50f8.png,10,0,1,6,852,1.1,20
16,126,living_rooms,img_hmmra.png,3,0,1,6,853,0.9,33
17,92,kitchens,img_u9f9l.png,7,0,1,6,854,1.1,27
18,125,living_rooms,img_hc49v.png,6,0,1,6,855,0.9,36
19,21,bedrooms,img_e26ut.png,8,0,1,6,856,1.1,18
20,60,kitchens,img_72hmj.png,10,0,1,6,857,1.1,30
21,18,bedrooms,img_d26ik.png,7,0,1,6,858,1.1,17
22,91,kitchens,img_t27my.png,1,0,1,6,859,1,21
23,6,bedrooms,img_3h4c9.png,9,0,1,6,860,1,19
152,152,Attention,img_zvi2m.png,0,1,1,6,861,0.9,50
24,79,kitchens,img_lpj57.png,6,0,1,6,862,0.9,26
25,61,kitchens,img_79b5l.png,6,0,1,6,863,0.9,26
26,41,bedrooms,img_rvssl.png,6,0,1,6,864,1.1,16
27,35,bedrooms,img_n9xll.png,7,0,1,6,865,1,17
28,38,bedrooms,img_ozxpp.png,1,0,1,6,866,1,11
152,152,Attention,img_zvi2m.png,0,1,2,6,867,0.9,50
153,153,Attention,img_0kqc0.png,0,1,1,6,868,1,50
29,134,living_rooms,img_of8d6.png,1,0,1,6,869,1.1,31
30,26,bedrooms,img_h13c3.png,5,0,1,6,870,1,15
31,120,living_rooms,img_bbs77.png,2,0,1,6,871,0.9,32
32,34,bedrooms,img_mqnl6.png,5,0,1,6,872,1,15
33,90,kitchens,img_sfq2m.png,9,0,1,6,873,1.1,29
34,13,bedrooms,img_b2jli.png,8,0,1,6,874,0.9,18
35,30,bedrooms,img_kzg3h.png,7,0,1,6,875,0.9,17
36,70,kitchens,img_di49w.png,6,0,1,6,876,1.1,26
37,149,living_rooms,img_yosqb.png,3,0,1,6,877,0.9,33
38,69,kitchens,img_d8xbu.png,10,0,1,6,878,0.9,30
39,93,kitchens,img_uegbb.png,8,0,1,6,879,0.9,28
40,132,living_rooms,img_njhlh.png,4,0,1,6,880,1,34
41,48,bedrooms,img_ycgfe.png,9,0,1,6,881,1,19
42,135,living_rooms,img_pjfx6.png,2,0,1,6,882,0.9,32
43,137,living_rooms,img_qz292.png,7,0,1,6,883,1,37
44,59,kitchens,img_6nbgt.png,7,0,1,6,884,0.9,27
45,56,kitchens,img_411xa.png,2,0,1,6,885,0.9,22
46,103,living_rooms,img_16kib.png,8,0,1,6,886,0.9,38
47,37,bedrooms,img_ose78.png,8,0,1,6,887,1.1,18
48,99,kitchens,img_xti0z.png,8,0,1,6,888,1.1,28
49,121,living_rooms,img_bf8nx.png,9,0,1,6,889,0.9,39
50,96,kitchens,img_x9ml4.png,3,0,1,6,890,1.1,23
51,63,kitchens,img_7w5tw.png,2,0,1,6,891,0.9,22
52,66,kitchens,img_cv6mf.png,4,0,1,6,892,1,24
53,144,living_rooms,img_w8yhd.png,4,0,1,6,893,1.1,34
54,11,bedrooms,img_7caxh.png,8,0,1,6,894,0.9,18
55,141,living_rooms,img_tbs4n.png,7,0,1,6,895,1,37
56,8,bedrooms,img_49h18.png,3,0,1,6,896,0.9,13
57,111,living_rooms,img_6zz63.png,9,0,1,6,897,1,39
58,5,bedrooms,img_3bxjb.png,10,0,1,6,898,0.9,20
59,75,kitchens,img_fhm45.png,7,0,1,6,899,0.9,27
60,68,kitchens,img_d0k76.png,4,0,1,6,900,0.9,24
61,94,kitchens,img_uwv6y.png,8,0,1,6,901,1.1,28
62,150,living_rooms,img_zxvl3.png,5,0,1,6,902,0.9,35
63,43,bedrooms,img_twj5p.png,4,0,1,6,903,0.9,14
64,72,kitchens,img_es7o2.png,2,0,1,6,904,0.9,22
65,83,kitchens,img_p3hpc.png,6,0,1,6,905,1,26
153,153,Attention,img_0kqc0.png,0,1,2,6,906,1.1,50
66,104,living_rooms,img_2qhro.png,8,0,1,6,907,0.9,38
67,25,bedrooms,img_gsfx4.png,3,0,1,6,908,1.1,13
152,152,Attention,img_zvi2m.png,0,1,3,6,909,1,50
68,67,kitchens,img_cxpff.png,6,0,1,6,910,1.1,26
69,129,living_rooms,img_koooi.png,5,0,1,6,911,1.1,35
70,10,bedrooms,img_65cdi.png,2,0,1,6,912,1,12
71,118,living_rooms,img_astid.png,2,0,1,6,913,1,32
72,122,living_rooms,img_c0vzo.png,1,0,1,6,914,1,31
73,20,bedrooms,img_dmjh8.png,3,0,1,6,915,0.9,13
74,65,kitchens,img_anjr0.png,4,0,1,6,916,1.1,24
75,81,kitchens,img_nyv2b.png,1,0,1,6,917,0.9,21
76,142,living_rooms,img_vgh2g.png,10,0,1,6,918,1,40
77,87,kitchens,img_qmand.png,10,0,1,6,919,0.9,30
78,14,bedrooms,img_badai.png,4,0,1,6,920,1,14
79,77,kitchens,img_inqod.png,5,0,1,6,921,0.9,25
80,32,bedrooms,img_le8uf.png,1,0,1,6,922,1.1,11
81,100,kitchens,img_z5osu.png,5,0,1,6,923,0.9,25
82,106,living_rooms,img_3ze38.png,2,0,1,6,924,0.9,32
83,88,kitchens,img_qmgwq.png,9,0,1,6,925,1,29
84,105,living_rooms,img_3jnt7.png,3,0,1,6,926,0.9,33
85,128,living_rooms,img_iudc4.png,6,0,1,6,927,1.1,36
86,54,kitchens,img_1r2ri.png,3,0,1,6,928,1,23
87,130,living_rooms,img_mdh76.png,2,0,1,6,929,0.9,32
88,39,bedrooms,img_qbdgm.png,7,0,1,6,930,1.1,17
89,145,living_rooms,img_wbws6.png,4,0,1,6,931,1,34
90,112,living_rooms,img_73pyk.png,5,0,1,6,932,0.9,35
91,42,bedrooms,img_t4hvr.png,3,0,1,6,933,0.9,13
92,33,bedrooms,img_mdpr4.png,6,0,1,6,934,0.9,16
93,22,bedrooms,img_f4jxo.png,8,0,1,6,935,0.9,18
94,40,bedrooms,img_ri0yx.png,10,0,1,6,936,0.9,20
152,152,Attention,img_zvi2m.png,0,1,4,6,937,1.1,50
152,152,Attention,img_zvi2m.png,0,1,5,6,938,1.1,50
95,45,bedrooms,img_wijef.png,5,0,1,6,939,0.9,15
96,74,kitchens,img_faly8.png,1,0,1,6,940,1.1,21
97,15,bedrooms,img_bntrh.png,6,0,1,6,941,0.9,16
98,86,kitchens,img_qihxi.png,7,0,1,6,942,1.1,27
99,109,living_rooms,img_5jp4f.png,9,0,1,6,943,1,39
100,27,bedrooms,img_ic3os.png,9,0,1,6,944,0.9,19
101,80,kitchens,img_mawe6.png,9,0,1,6,945,1.1,29
102,119,living_rooms,img_b17ma.png,1,0,1,6,946,1.1,31
151,151,Attention,img_nr8nj.png,0,1,3,6,947,1.1,50
151,151,Attention,img_nr8nj.png,0,1,4,6,948,1,50
153,153,Attention,img_0kqc0.png,0,1,3,6,949,1.1,50
152,152,Attention,img_zvi2m.png,0,1,6,6,950,0.9,50
103,46,bedrooms,img_x0u5z.png,10,0,1,6,951,1.1,20
104,95,kitchens,img_v176l.png,1,0,1,6,952,1.1,21
105,146,living_rooms,img_x9w7o.png,10,0,1,6,953,1.1,40
106,44,bedrooms,img_uttnz.png,5,0,1,6,954,0.9,15
107,36,bedrooms,img_o37la.png,4,0,1,6,955,1,14
108,143,living_rooms,img_vnxft.png,3,0,1,6,956,1,33
109,110,living_rooms,img_6a0hu.png,4,0,1,6,957,1.1,34
110,101,living_rooms,img_02alv.png,4,0,1,6,958,1.1,34
111,113,living_rooms,img_81nb0.png,1,0,1,6,959,0.9,31
112,89,kitchens,img_s9are.png,10,0,1,6,960,1,30
113,50,bedrooms,img_zt893.png,5,0,1,6,961,0.9,15
114,55,kitchens,img_3gm8h.png,4,0,1,6,962,1.1,24
115,62,kitchens,img_7pgd2.png,8,0,1,6,963,1,28
116,53,kitchens,img_0j24m.png,3,0,1,6,964,0.9,23
117,31,bedrooms,img_l1h36.png,1,0,1,6,965,0.9,11
118,127,living_rooms,img_i6wsx.png,7,0,1,6,966,1.1,37
119,147,living_rooms,img_xu1p3.png,7,0,1,6,967,1.1,37
120,2,bedrooms,img_0eflx.png,6,0,1,6,968,0.9,16
121,16,bedrooms,img_c2pbs.png,1,0,1,6,969,1.1,11
122,85,kitchens,img_q1ynd.png,5,0,1,6,970,1.1,25
123,24,bedrooms,img_gqy6z.png,9,0,1,6,971,1,19
124,116,living_rooms,img_a9he3.png,8,0,1,6,972,1,38
125,9,bedrooms,img_5yhyk.png,2,0,1,6,973,1.1,12
153,153,Attention,img_0kqc0.png,0,1,4,6,974,1.1,50
126,133,living_rooms,img_o30wb.png,8,0,1,6,975,1.1,38
153,153,Attention,img_0kqc0.png,0,1,5,6,976,1,50
127,140,living_rooms,img_t3d7r.png,10,0,1,6,977,1,40
128,3,bedrooms,img_28eqs.png,1,0,1,6,978,1,11
129,138,living_rooms,img_ra2nm.png,6,0,1,6,979,0.9,36
130,148,living_rooms,img_xy930.png,6,0,1,6,980,1,36
131,115,living_rooms,img_9wmp8.png,10,0,1,6,981,1,40
132,98,kitchens,img_xtb79.png,2,0,1,6,982,0.9,22
133,57,kitchens,img_463mq.png,2,0,1,6,983,1.1,22
134,49,bedrooms,img_ys3qz.png,2,0,1,6,984,1,12
135,102,living_rooms,img_0jzz7.png,9,0,1,6,985,0.9,39
136,7,bedrooms,img_3kho5.png,2,0,1,6,986,0.9,12
137,19,bedrooms,img_d9ogj.png,6,0,1,6,987,1,16
138,64,kitchens,img_91lbx.png,3,0,1,6,988,1,23
139,82,kitchens,img_nzqfw.png,10,0,1,6,989,0.9,30
140,136,living_rooms,img_q9lab.png,3,0,1,6,990,0.9,33
141,73,kitchens,img_esb4r.png,3,0,1,6,991,1.1,23
151,151,Attention,img_nr8nj.png,0,1,5,6,992,1.1,50
151,151,Attention,img_nr8nj.png,0,1,6,6,993,1.1,50
142,107,living_rooms,img_4974k.png,7,0,1,6,994,1,37
143,114,living_rooms,img_9oofc.png,8,0,1,6,995,1.1,38
144,139,living_rooms,img_s2zoe.png,5,0,1,6,996,1.1,35
145,23,bedrooms,img_fnu4h.png,9,0,1,6,997,1,19
146,124,living_rooms,img_eiu3c.png,5,0,1,6,998,1.1,35
147,97,kitchens,img_xesl0.png,5,0,1,6,999,1,25
148,58,kitchens,img_57os5.png,9,0,1,6,1000,1.1,29
149,28,bedrooms,img_jge7p.png,10,0,1,6,1001,0.9,20
150,123,living_rooms,img_dg5h7.png,10,0,1,6,1002,0.9,40
1,13,bedrooms,img_b2jli.png,8,0,1,7,1003,1,18
2,14,bedrooms,img_badai.png,4,0,1,7,1004,1.1,14
3,91,kitchens,img_t27my.png,1,0,1,7,1005,0.9,21
4,60,kitchens,img_72hmj.png,10,0,1,7,1006,1,30
5,134,living_rooms,img_of8d6.png,1,0,1,7,1007,0.9,31
6,1,bedrooms,img_088sa.png,4,0,1,7,1008,1,14
7,48,bedrooms,img_ycgfe.png,9,0,1,7,1009,1.1,19
8,72,kitchens,img_es7o2.png,2,0,1,7,1010,1.1,22
9,50,bedrooms,img_zt893.png,5,0,1,7,1011,1,15
10,111,living_rooms,img_6zz63.png,9,0,1,7,1012,1.1,39
11,12,bedrooms,img_a9acb.png,7,0,1,7,1013,1,17
12,61,kitchens,img_79b5l.png,6,0,1,7,1014,1,26
13,31,bedrooms,img_l1h36.png,1,0,1,7,1015,1,11
14,107,living_rooms,img_4974k.png,7,0,1,7,1016,1,37
15,110,living_rooms,img_6a0hu.png,4,0,1,7,1017,0.9,34
16,105,living_rooms,img_3jnt7.png,3,0,1,7,1018,0.9,33
17,9,bedrooms,img_5yhyk.png,2,0,1,7,1019,1,12
18,97,kitchens,img_xesl0.png,5,0,1,7,1020,1.1,25
19,32,bedrooms,img_le8uf.png,1,0,1,7,1021,1,11
20,5,bedrooms,img_3bxjb.png,10,0,1,7,1022,1.1,20
21,127,living_rooms,img_i6wsx.png,7,0,1,7,1023,1,37
22,139,living_rooms,img_s2zoe.png,5,0,1,7,1024,0.9,35
23,86,kitchens,img_qihxi.png,7,0,1,7,1025,1,27
24,114,living_rooms,img_9oofc.png,8,0,1,7,1026,0.9,38
25,92,kitchens,img_u9f9l.png,7,0,1,7,1027,1,27
26,79,kitchens,img_lpj57.png,6,0,1,7,1028,0.9,26
27,146,living_rooms,img_x9w7o.png,10,0,1,7,1029,0.9,40
28,87,kitchens,img_qmand.png,10,0,1,7,1030,1,30
29,96,kitchens,img_x9ml4.png,3,0,1,7,1031,1,23
30,59,kitchens,img_6nbgt.png,7,0,1,7,1032,0.9,27
31,4,bedrooms,img_2dnfy.png,3,0,1,7,1033,0.9,13
32,93,kitchens,img_uegbb.png,8,0,1,7,1034,1.1,28
33,80,kitchens,img_mawe6.png,9,0,1,7,1035,1.1,29
151,151,Attention,img_nr8nj.png,0,1,1,7,1036,1.1,50
34,22,bedrooms,img_f4jxo.png,8,0,1,7,1037,0.9,18
35,62,kitchens,img_7pgd2.png,8,0,1,7,1038,1,28
36,51,kitchens,img_01w8b.png,8,0,1,7,1039,1,28
37,132,living_rooms,img_njhlh.png,4,0,1,7,1040,1,34
38,34,bedrooms,img_mqnl6.png,5,0,1,7,1041,1.1,15
39,41,bedrooms,img_rvssl.png,6,0,1,7,1042,1.1,16
40,30,bedrooms,img_kzg3h.png,7,0,1,7,1043,1.1,17
152,152,Attention,img_zvi2m.png,0,1,1,7,1044,0.9,50
41,115,living_rooms,img_9wmp8.png,10,0,1,7,1045,1,40
42,46,bedrooms,img_x0u5z.png,10,0,1,7,1046,0.9,20
153,153,Attention,img_0kqc0.png,0,1,1,7,1047,1.1,50
43,133,living_rooms,img_o30wb.png,8,0,1,7,1048,1.1,38
44,108,living_rooms,img_53nbn.png,6,0,1,7,1049,1.1,36
45,85,kitchens,img_q1ynd.png,5,0,1,7,1050,0.9,25
46,21,bedrooms,img_e26ut.png,8,0,1,7,1051,1,18
47,24,bedrooms,img_gqy6z.png,9,0,1,7,1052,1.1,19
48,65,kitchens,img_anjr0.png,4,0,1,7,1053,0.9,24
49,10,bedrooms,img_65cdi.png,2,0,1,7,1054,0.9,12
153,153,Attention,img_0kqc0.png,0,1,2,7,1055,1,50
50,44,bedrooms,img_uttnz.png,5,0,1,7,1056,1.1,15
51,7,bedrooms,img_3kho5.png,2,0,1,7,1057,1.1,12
52,33,bedrooms,img_mdpr4.png,6,0,1,7,1058,1,16
53,45,bedrooms,img_wijef.png,5,0,1,7,1059,0.9,15
153,153,Attention,img_0kqc0.png,0,1,3,7,1060,1.1,50
54,75,kitchens,img_fhm45.png,7,0,1,7,1061,0.9,27
55,144,living_rooms,img_w8yhd.png,4,0,1,7,1062,0.9,34
56,55,kitchens,img_3gm8h.png,4,0,1,7,1063,1.1,24
57,25,bedrooms,img_gsfx4.png,3,0,1,7,1064,1.1,13
58,116,living_rooms,img_a9he3.png,8,0,1,7,1065,0.9,38
59,68,kitchens,img_d0k76.png,4,0,1,7,1066,0.9,24
60,29,bedrooms,img_kljj4.png,4,0,1,7,1067,1.1,14
61,28,bedrooms,img_jge7p.png,10,0,1,7,1068,0.9,20
62,149,living_rooms,img_yosqb.png,3,0,1,7,1069,0.9,33
63,113,living_rooms,img_81nb0.png,1,0,1,7,1070,0.9,31
64,130,living_rooms,img_mdh76.png,2,0,1,7,1071,1,32
65,74,kitchens,img_faly8.png,1,0,1,7,1072,1.1,21
152,152,Attention,img_zvi2m.png,0,1,2,7,1073,0.9,50
66,47,bedrooms,img_x50f8.png,10,0,1,7,1074,0.9,20
67,88,kitchens,img_qmgwq.png,9,0,1,7,1075,1.1,29
68,145,living_rooms,img_wbws6.png,4,0,1,7,1076,0.9,34
69,8,bedrooms,img_49h18.png,3,0,1,7,1077,1,13
70,140,living_rooms,img_t3d7r.png,10,0,1,7,1078,0.9,40
71,67,kitchens,img_cxpff.png,6,0,1,7,1079,1.1,26
72,52,kitchens,img_05flq.png,1,0,1,7,1080,1.1,21
73,89,kitchens,img_s9are.png,10,0,1,7,1081,1,30
151,151,Attention,img_nr8nj.png,0,1,2,7,1082,1.1,50
74,142,living_rooms,img_vgh2g.png,10,0,1,7,1083,1.1,40
75,36,bedrooms,img_o37la.png,4,0,1,7,1084,0.9,14
76,73,kitchens,img_esb4r.png,3,0,1,7,1085,1,23
151,151,Attention,img_nr8nj.png,0,1,3,7,1086,0.9,50
77,23,bedrooms,img_fnu4h.png,9,0,1,7,1087,1,19
78,11,bedrooms,img_7caxh.png,8,0,1,7,1088,1,18
79,71,kitchens,img_eppte.png,7,0,1,7,1089,1.1,27
80,82,kitchens,img_nzqfw.png,10,0,1,7,1090,1.1,30
151,151,Attention,img_nr8nj.png,0,1,4,7,1091,1.1,50
81,148,living_rooms,img_xy930.png,6,0,1,7,1092,0.9,36
82,135,living_rooms,img_pjfx6.png,2,0,1,7,1093,1.1,32
83,122,living_rooms,img_c0vzo.png,1,0,1,7,1094,0.9,31
84,102,living_rooms,img_0jzz7.png,9,0,1,7,1095,0.9,39
85,66,kitchens,img_cv6mf.png,4,0,1,7,1096,0.9,24
86,99,kitchens,img_xti0z.png,8,0,1,7,1097,1.1,28
87,63,kitchens,img_7w5tw.png,2,0,1,7,1098,1,22
88,125,living_rooms,img_hc49v.png,6,0,1,7,1099,0.9,36
89,15,bedrooms,img_bntrh.png,6,0,1,7,1100,1.1,16
90,69,kitchens,img_d8xbu.png,10,0,1,7,1101,1,30
91,43,bedrooms,img_twj5p.png,4,0,1,7,1102,1.1,14
92,38,bedrooms,img_ozxpp.png,1,0,1,7,1103,1,11
93,58,kitchens,img_57os5.png,9,0,1,7,1104,1.1,29
94,2,bedrooms,img_0eflx.png,6,0,1,7,1105,1.1,16
153,153,Attention,img_0kqc0.png,0,1,4,7,1106,0.9,50
152,152,Attention,img_zvi2m.png,0,1,3,7,1107,1,50
151,151,Attention,img_nr8nj.png,0,1,5,7,1108,1,50
152,152,Attention,img_zvi2m.png,0,1,4,7,1109,1.1,50
95,120,living_rooms,img_bbs77.png,2,0,1,7,1110,1.1,32
96,109,living_rooms,img_5jp4f.png,9,0,1,7,1111,0.9,39
97,118,living_rooms,img_astid.png,2,0,1,7,1112,0.9,32
98,126,living_rooms,img_hmmra.png,3,0,1,7,1113,0.9,33
99,53,kitchens,img_0j24m.png,3,0,1,7,1114,1,23
100,128,living_rooms,img_iudc4.png,6,0,1,7,1115,0.9,36
101,121,living_rooms,img_bf8nx.png,9,0,1,7,1116,0.9,39
102,54,kitchens,img_1r2ri.png,3,0,1,7,1117,0.9,23
103,26,bedrooms,img_h13c3.png,5,0,1,7,1118,1,15
104,147,living_rooms,img_xu1p3.png,7,0,1,7,1119,1,37
105,16,bedrooms,img_c2pbs.png,1,0,1,7,1120,1.1,11
106,123,living_rooms,img_dg5h7.png,10,0,1,7,1121,1,40
107,117,living_rooms,img_amsgw.png,9,0,1,7,1122,1,39
153,153,Attention,img_0kqc0.png,0,1,5,7,1123,1,50
108,83,kitchens,img_p3hpc.png,6,0,1,7,1124,1.1,26
109,56,kitchens,img_411xa.png,2,0,1,7,1125,1,22
110,150,living_rooms,img_zxvl3.png,5,0,1,7,1126,0.9,35
111,49,bedrooms,img_ys3qz.png,2,0,1,7,1127,1.1,12
112,84,kitchens,img_p659z.png,9,0,1,7,1128,0.9,29
113,98,kitchens,img_xtb79.png,2,0,1,7,1129,0.9,22
114,101,living_rooms,img_02alv.png,4,0,1,7,1130,1,34
115,20,bedrooms,img_dmjh8.png,3,0,1,7,1131,1.1,13
116,131,living_rooms,img_nb8p4.png,1,0,1,7,1132,1.1,31
117,40,bedrooms,img_ri0yx.png,10,0,1,7,1133,0.9,20
118,112,living_rooms,img_73pyk.png,5,0,1,7,1134,1.1,35
119,6,bedrooms,img_3h4c9.png,9,0,1,7,1135,1,19
120,77,kitchens,img_inqod.png,5,0,1,7,1136,1.1,25
121,78,kitchens,img_j5rpx.png,5,0,1,7,1137,1,25
122,70,kitchens,img_di49w.png,6,0,1,7,1138,0.9,26
123,27,bedrooms,img_ic3os.png,9,0,1,7,1139,0.9,19
124,76,kitchens,img_g7870.png,4,0,1,7,1140,1,24
125,100,kitchens,img_z5osu.png,5,0,1,7,1141,0.9,25
126,124,living_rooms,img_eiu3c.png,5,0,1,7,1142,1.1,35
127,90,kitchens,img_sfq2m.png,9,0,1,7,1143,1.1,29
128,42,bedrooms,img_t4hvr.png,3,0,1,7,1144,1.1,13
152,152,Attention,img_zvi2m.png,0,1,5,7,1145,1.1,50
129,35,bedrooms,img_n9xll.png,7,0,1,7,1146,1,17
152,152,Attention,img_zvi2m.png,0,1,6,7,1147,1,50
130,39,bedrooms,img_qbdgm.png,7,0,1,7,1148,1,17
131,18,bedrooms,img_d26ik.png,7,0,1,7,1149,0.9,17
132,57,kitchens,img_463mq.png,2,0,1,7,1150,0.9,22
133,138,living_rooms,img_ra2nm.png,6,0,1,7,1151,0.9,36
134,106,living_rooms,img_3ze38.png,2,0,1,7,1152,0.9,32
135,137,living_rooms,img_qz292.png,7,0,1,7,1153,0.9,37
136,81,kitchens,img_nyv2b.png,1,0,1,7,1154,1.1,21
137,129,living_rooms,img_koooi.png,5,0,1,7,1155,0.9,35
138,143,living_rooms,img_vnxft.png,3,0,1,7,1156,1,33
139,95,kitchens,img_v176l.png,1,0,1,7,1157,1,21
151,151,Attention,img_nr8nj.png,0,1,6,7,1158,0.9,50
140,37,bedrooms,img_ose78.png,8,0,1,7,1159,1,18
141,3,bedrooms,img_28eqs.png,1,0,1,7,1160,0.9,11
142,94,kitchens,img_uwv6y.png,8,0,1,7,1161,1.1,28
143,119,living_rooms,img_b17ma.png,1,0,1,7,1162,1.1,31
144,141,living_rooms,img_tbs4n.png,7,0,1,7,1163,1,37
145,64,kitchens,img_91lbx.png,3,0,1,7,1164,1,23
146,103,living_rooms,img_16kib.png,8,0,1,7,1165,0.9,38
147,17,bedrooms,img_c4uwt.png,2,0,1,7,1166,1,12
148,104,living_rooms,img_2qhro.png,8,0,1,7,1167,1.1,38
149,19,bedrooms,img_d9ogj.png,6,0,1,7,1168,1,16
150,136,living_rooms,img_q9lab.png,3,0,1,7,1169,1.1,33
1,36,bedrooms,img_o37la.png,4,0,1,8,1170,1,14
2,63,kitchens,img_7w5tw.png,2,0,1,8,1171,1.1,22
153,153,Attention,img_0kqc0.png,0,1,1,8,1172,1.1,50
3,87,kitchens,img_qmand.png,10,0,1,8,1173,0.9,30
4,107,living_rooms,img_4974k.png,7,0,1,8,1174,1,37
5,14,bedrooms,img_badai.png,4,0,1,8,1175,1.1,14
6,17,bedrooms,img_c4uwt.png,2,0,1,8,1176,1.1,12
7,67,kitchens,img_cxpff.png,6,0,1,8,1177,1,26
8,146,living_rooms,img_x9w7o.png,10,0,1,8,1178,1,40
9,130,living_rooms,img_mdh76.png,2,0,1,8,1179,0.9,32
10,136,living_rooms,img_q9lab.png,3,0,1,8,1180,0.9,33
151,151,Attention,img_nr8nj.png,0,1,1,8,1181,1,50
11,134,living_rooms,img_of8d6.png,1,0,1,8,1182,1,31
12,52,kitchens,img_05flq.png,1,0,1,8,1183,0.9,21
13,68,kitchens,img_d0k76.png,4,0,1,8,1184,1.1,24
14,28,bedrooms,img_jge7p.png,10,0,1,8,1185,0.9,20
15,30,bedrooms,img_kzg3h.png,7,0,1,8,1186,1.1,17
16,108,living_rooms,img_53nbn.png,6,0,1,8,1187,1,36
17,2,bedrooms,img_0eflx.png,6,0,1,8,1188,0.9,16
151,151,Attention,img_nr8nj.png,0,1,2,8,1189,1.1,50
18,95,kitchens,img_v176l.png,1,0,1,8,1190,0.9,21
153,153,Attention,img_0kqc0.png,0,1,2,8,1191,0.9,50
19,144,living_rooms,img_w8yhd.png,4,0,1,8,1192,1,34
20,150,living_rooms,img_zxvl3.png,5,0,1,8,1193,0.9,35
21,1,bedrooms,img_088sa.png,4,0,1,8,1194,1,14
22,104,living_rooms,img_2qhro.png,8,0,1,8,1195,1.1,38
23,25,bedrooms,img_gsfx4.png,3,0,1,8,1196,1.1,13
24,106,living_rooms,img_3ze38.png,2,0,1,8,1197,1,32
25,129,living_rooms,img_koooi.png,5,0,1,8,1198,0.9,35
26,123,living_rooms,img_dg5h7.png,10,0,1,8,1199,1,40
27,51,kitchens,img_01w8b.png,8,0,1,8,1200,0.9,28
153,153,Attention,img_0kqc0.png,0,1,3,8,1201,1.1,50
28,37,bedrooms,img_ose78.png,8,0,1,8,1202,1.1,18
29,83,kitchens,img_p3hpc.png,6,0,1,8,1203,0.9,26
30,117,living_rooms,img_amsgw.png,9,0,1,8,1204,1,39
31,19,bedrooms,img_d9ogj.png,6,0,1,8,1205,1,16
152,152,Attention,img_zvi2m.png,0,1,1,8,1206,0.9,50
32,98,kitchens,img_xtb79.png,2,0,1,8,1207,1,22
33,39,bedrooms,img_qbdgm.png,7,0,1,8,1208,0.9,17
34,57,kitchens,img_463mq.png,2,0,1,8,1209,1,22
35,89,kitchens,img_s9are.png,10,0,1,8,1210,1,30
36,91,kitchens,img_t27my.png,1,0,1,8,1211,0.9,21
37,111,living_rooms,img_6zz63.png,9,0,1,8,1212,1.1,39
38,120,living_rooms,img_bbs77.png,2,0,1,8,1213,1.1,32
39,26,bedrooms,img_h13c3.png,5,0,1,8,1214,1.1,15
40,99,kitchens,img_xti0z.png,8,0,1,8,1215,1,28
41,76,kitchens,img_g7870.png,4,0,1,8,1216,1.1,24
42,64,kitchens,img_91lbx.png,3,0,1,8,1217,0.9,23
43,46,bedrooms,img_x0u5z.png,10,0,1,8,1218,0.9,20
44,53,kitchens,img_0j24m.png,3,0,1,8,1219,0.9,23
